url,title,category,lastmod
https://www.shanethegamer.com/esports-news/faze-clan-members-leaving-adapt-banks-drama/,Faze Clan Members Leaving Adapt Banks Drama,esports-news,2025-12-26T12:27:33+00:00
https://www.shanethegamer.com/esports-news/team-tidebound-exits-dota-2-competitive-scene/,Team Tidebound Exits Dota 2 Competitive Scene,esports-news,2025-12-26T12:15:50+00:00
https://www.shanethegamer.com/esports-news/oner-contract-extension-t1-2028/,Oner Contract Extension T1 2028,esports-news,2025-12-26T12:11:37+00:00
https://www.shanethegamer.com/esports-news/faker-mcdonalds-korea-lucky-burger-charity/,Faker Mcdonalds Korea Lucky Burger Charity,esports-news,2025-12-26T12:06:55+00:00
https://www.shanethegamer.com/esports-news/todak-gaming-closes-esports-division/,Todak Gaming Closes Esports Division,esports-news,2025-12-26T12:00:22+00:00
https://www.shanethegamer.com/esports-news/falcons-deny-jimpphat-aleksib-rumours/,Falcons Deny Jimpphat Aleksib Rumours,esports-news,2025-12-26T11:49:28+00:00
https://www.shanethegamer.com/esports-news/jb-pro-league-female-2026-cs2/,Jb Pro League Female 2026 Cs2,esports-news,2025-12-26T11:44:00+00:00
https://www.shanethegamer.com/esports-news/onic-win-mlbb-games-of-the-future-2025/,Onic Win Mlbb Games Of The Future 2025,esports-news,2025-12-24T12:07:25+00:00
https://www.shanethegamer.com/esports-news/anime-final-quest-codes-december-2025/,Anime Final Quest Codes December 2025,esports-news,2025-12-24T12:07:03+00:00
https://www.shanethegamer.com/esports-news/cyberpunk-2077-switch-2-discount-error-honoured/,Cyberpunk 2077 Switch 2 Discount Error Honoured,esports-news,2025-12-24T11:48:44+00:00
https://www.shanethegamer.com/esports-news/vince-zampella-death-call-of-duty/,Vince Zampella Death Call Of Duty,esports-news,2025-12-24T09:55:18+00:00
https://www.shanethegamer.com/esports-news/paper-rex-back-to-back-radiant-international-invitational-2025/,Paper Rex Back To Back Radiant International Invitational 2025,esports-news,2025-12-23T01:51:12+00:00
https://www.shanethegamer.com/esports-news/mouz-exits-valorant-vct-structure/,Mouz Exits Valorant Vct Structure,esports-news,2025-12-23T01:37:49+00:00
https://www.shanethegamer.com/esports-news/hearthstone-esports-2026-roadmap/,Hearthstone Esports 2026 Roadmap,esports-news,2025-12-23T01:33:19+00:00
https://www.shanethegamer.com/esports-news/g2-esports-disbands-g2-hel-womens-lol/,G2 Esports Disbands G2 Hel Womens Lol,esports-news,2025-12-23T01:26:20+00:00
https://www.shanethegamer.com/esports-news/100-thieves-gla1ve-head-coach-cs2/,100 Thieves Gla1Ve Head Coach Cs2,esports-news,2025-12-23T01:21:14+00:00
https://www.shanethegamer.com/esports-news/pgl-masters-bucharest-2026-cs2/,Pgl Masters Bucharest 2026 Cs2,esports-news,2025-12-23T01:13:19+00:00
https://www.shanethegamer.com/esports-news/most-watched-esports-teams-2025/,Most Watched Esports Teams 2025,esports-news,2025-12-23T01:07:34+00:00
https://www.shanethegamer.com/esports-news/team-spirit-cs2-roster-changes-budapest-major/,Team Spirit Cs2 Roster Changes Budapest Major,esports-news,2025-12-23T01:00:24+00:00
https://www.shanethegamer.com/esports-news/jujutsu-zero-codes-december-2025/,Jujutsu Zero Codes December 2025,esports-news,2025-12-22T22:57:48+00:00
https://www.shanethegamer.com/esports-news/ipad-childhood-hidden-risks-children/,Ipad Childhood Hidden Risks Children,esports-news,2025-12-22T22:13:50+00:00
https://www.shanethegamer.com/esports-news/jynxzi-juicy-drop-clash-royale-2v2-winners/,Jynxzi Juicy Drop Clash Royale 2V2 Winners,esports-news,2025-12-22T21:49:11+00:00
https://www.shanethegamer.com/esports-news/most-watched-twitch-streamers-2025/,Most Watched Twitch Streamers 2025,esports-news,2025-12-22T20:55:51+00:00
https://www.shanethegamer.com/esports-news/here-to-slay-banner-quest-expansion/,Here To Slay Banner Quest Expansion,esports-news,2025-12-21T18:50:36+00:00
https://www.shanethegamer.com/esports-news/jynxzi-clash-royale-2v2-tournament/,Jynxzi Clash Royale 2V2 Tournament,esports-news,2025-12-21T14:32:13+00:00
https://www.shanethegamer.com/esports-news/clair-obscur-expedition-33-disqualified-gen-ai/,Clair Obscur Expedition 33 Disqualified Gen Ai,esports-news,2025-12-21T13:59:51+00:00
https://www.shanethegamer.com/esports-news/real-racing-3-shutdown-2026/,Real Racing 3 Shutdown 2026,esports-news,2025-12-21T13:48:44+00:00
https://www.shanethegamer.com/esports-news/fortnite-ios-app-store-japan-altstore-pal-ban/,Fortnite Ios App Store Japan Altstore Pal Ban,esports-news,2025-12-18T10:45:17+00:00
https://www.shanethegamer.com/esports-news/fortnite-esports-world-cup-2026-reload-elite-series/,Fortnite Esports World Cup 2026 Reload Elite Series,esports-news,2025-12-18T10:08:08+00:00
https://www.shanethegamer.com/esports-news/degster-free-agent-cs2-2026/,Degster Free Agent Cs2 2026,esports-news,2025-12-18T09:54:47+00:00
https://www.shanethegamer.com/esports-news/supervive-shutdown-february-2026/,Supervive Shutdown February 2026,esports-news,2025-12-18T09:46:16+00:00
https://www.shanethegamer.com/esports-news/rrq-returns-apex-legends-algs-year-5-roster/,Rrq Returns Apex Legends Algs Year 5 Roster,esports-news,2025-12-18T09:28:55+00:00
https://www.shanethegamer.com/esports-news/twitch-lead-moderator-role-introduced/,Twitch Lead Moderator Role Introduced,esports-news,2025-12-18T09:17:45+00:00
https://www.shanethegamer.com/esports-news/fnatic-signs-vladi-lec-2026-roster/,Fnatic Signs Vladi Lec 2026 Roster,esports-news,2025-12-18T09:08:45+00:00
https://www.shanethegamer.com/esports-news/blast-bounty-season-1-2026-teams-revealed/,Blast Bounty Season 1 2026 Teams Revealed,esports-news,2025-12-18T08:41:58+00:00
https://www.shanethegamer.com/esports-news/esports-prize-money-2025-cs-dominates/,Esports Prize Money 2025 Cs Dominates,esports-news,2025-12-18T08:26:48+00:00
https://www.shanethegamer.com/esports-news/pokemon-go-kyurem-fusion-raid-day-january-2026/,Pokemon Go Kyurem Fusion Raid Day January 2026,esports-news,2025-12-18T08:12:20+00:00
https://www.shanethegamer.com/esports-news/kick-ceo-confirms-ads-coming/,Kick Ceo Confirms Ads Coming,esports-news,2025-12-18T06:37:57+00:00
https://www.shanethegamer.com/esports-news/steam-winter-sale-2025-start-time-discounts/,Steam Winter Sale 2025 Start Time Discounts,esports-news,2025-12-18T06:29:57+00:00
https://www.shanethegamer.com/esports-news/elder-scrolls-6-development-update-todd-howard/,Elder Scrolls 6 Development Update Todd Howard,esports-news,2025-12-18T06:23:34+00:00
https://www.shanethegamer.com/esports-news/lec-versus-2026-format-teams-tickets/,Lec Versus 2026 Format Teams Tickets,esports-news,2025-12-17T10:10:49+00:00
https://www.shanethegamer.com/esports-news/thailand-aov-team-disqualified-sea-games/,Thailand Aov Team Disqualified Sea Games,esports-news,2025-12-16T19:28:14+00:00
https://www.shanethegamer.com/esports-news/ctbc-flying-oyster-signs-shad0w-2026-lcp/,Ctbc Flying Oyster Signs Shad0W 2026 Lcp,esports-news,2025-12-16T17:17:05+00:00
https://www.shanethegamer.com/esports-news/aurora-gaming-apex-legends-return-navi-roster/,Aurora Gaming Apex Legends Return Navi Roster,esports-news,2025-12-16T16:51:53+00:00
https://www.shanethegamer.com/esports-news/pgl-secretlab-partnership-2026/,Pgl Secretlab Partnership 2026,esports-news,2025-12-16T16:44:17+00:00
https://www.shanethegamer.com/esports-news/larian-divinity-biggest-game-ever/,Larian Divinity Biggest Game Ever,esports-news,2025-12-16T16:29:28+00:00
https://www.shanethegamer.com/esports-news/universal-tower-defense-codes-december-2025/,Universal Tower Defense Codes December 2025,esports-news,2025-12-16T16:18:02+00:00
https://www.shanethegamer.com/esports-news/arc-raiders-cold-snap-update-1-7-0/,Arc Raiders Cold Snap Update 1 7 0,esports-news,2025-12-16T15:02:27+00:00
https://www.shanethegamer.com/esports-news/hollow-knight-silksong-sea-of-sorrow-expansion-2026/,Hollow Knight Silksong Sea Of Sorrow Expansion 2026,esports-news,2025-12-16T14:53:18+00:00
https://www.shanethegamer.com/esports-news/dota-2-patch-7-40-largo-new-hero-update/,Dota 2 Patch 7 40 Largo New Hero Update,esports-news,2025-12-16T14:33:10+00:00
https://www.shanethegamer.com/esports-news/street-fighter-live-action-movie-teaser-2026/,Street Fighter Live Action Movie Teaser 2026,esports-news,2025-12-14T13:25:44+00:00
https://www.shanethegamer.com/esports-news/hogwarts-legacy-free-epic-games-store-how-to-claim/,Hogwarts Legacy Free Epic Games Store How To Claim,esports-news,2025-12-14T13:04:25+00:00
https://www.shanethegamer.com/esports-news/fc-26-pros-pay-to-win-early/,Fc 26 Pros Pay To Win Early,esports-news,2025-12-14T12:24:43+00:00
https://www.shanethegamer.com/esports-news/canada-battle-of-bc-8-open-registration-2026/,Canada Battle Of Bc 8 Open Registration 2026,esports-news,2025-12-14T12:02:36+00:00
https://www.shanethegamer.com/esports-news/2026-erl-season-dates-rule-changes/,2026 Erl Season Dates Rule Changes,esports-news,2025-12-14T11:52:06+00:00
https://www.shanethegamer.com/esports-news/gaming-fanbases-swear-the-most-study/,Gaming Fanbases Swear The Most Study,esports-news,2025-12-14T11:08:20+00:00
https://www.shanethegamer.com/esports-news/kim-kardashian-fortnite-skins-release-date-prices/,Kim Kardashian Fortnite Skins Release Date Prices,esports-news,2025-12-11T09:29:13+00:00
https://www.shanethegamer.com/esports-news/playstation-2025-wrap-up-recap/,Playstation 2025 Wrap Up Recap,esports-news,2025-12-11T08:24:41+00:00
https://www.shanethegamer.com/esports-news/couragejd-icon-series-fortnite-tournament-icon-cup/,Couragejd Icon Series Fortnite Tournament Icon Cup,esports-news,2025-12-09T23:51:52+00:00
https://www.shanethegamer.com/esports-news/fatal-fury-city-of-the-wolves-season-2-january-2026/,Fatal Fury City Of The Wolves Season 2 January 2026,esports-news,2025-12-09T23:40:00+00:00
https://www.shanethegamer.com/esports-news/project-blender-lan-finals-cancelled/,Project Blender Lan Finals Cancelled,esports-news,2025-12-09T11:16:00+00:00
https://www.shanethegamer.com/esports-news/boom-esports-exits-dota-2-division/,Boom Esports Exits Dota 2 Division,esports-news,2025-12-09T11:03:19+00:00
https://www.shanethegamer.com/esports-news/petra-stoker-valorant-retirement-g2-gozen/,Petra Stoker Valorant Retirement G2 Gozen,esports-news,2025-12-09T10:57:26+00:00
https://www.shanethegamer.com/esports-news/esl-annual-club-incentive-2025-final-standings/,Esl Annual Club Incentive 2025 Final Standings,esports-news,2025-12-09T10:26:34+00:00
https://www.shanethegamer.com/esports-news/team-fortress-2-classified-mod-delay-name-change/,Team Fortress 2 Classified Mod Delay Name Change,esports-news,2025-12-09T10:13:36+00:00
https://www.shanethegamer.com/esports-news/skate-story-review-hell-skateboarding-game/,Skate Story Review Hell Skateboarding Game,esports-news,2025-12-09T09:59:24+00:00
https://www.shanethegamer.com/esports-news/pokemon-go-remote-trading-update/,Pokemon Go Remote Trading Update,esports-news,2025-12-09T09:24:30+00:00
https://www.shanethegamer.com/esports-news/full-sense-vct-pacific-2026-roster-talons-replacement/,Full Sense Vct Pacific 2026 Roster Talons Replacement,esports-news,2025-12-08T12:24:27+00:00
https://www.shanethegamer.com/esports-news/pgl-singapore-major-2026-announced/,Pgl Singapore Major 2026 Announced,esports-news,2025-12-08T12:18:36+00:00
https://www.shanethegamer.com/esports-news/starladder-budapest-major-2025-playoffs-cet/,Starladder Budapest Major 2025 Playoffs Cet,esports-news,2025-12-08T12:11:43+00:00
https://www.shanethegamer.com/esports-news/escape-from-tarkov-pay2win-code-joke/,Escape From Tarkov Pay2Win Code Joke,esports-news,2025-12-08T10:29:44+00:00
https://www.shanethegamer.com/esports-news/valorant-mobile-global-release-date/,Valorant Mobile Global Release Date,esports-news,2025-12-04T14:30:26+00:00
https://www.shanethegamer.com/esports-news/marvel-rivals-2026-caster-program/,Marvel Rivals 2026 Caster Program,esports-news,2025-12-04T14:02:22+00:00
https://www.shanethegamer.com/esports-news/geoguessr-2026-roadmap/,Geoguessr 2026 Roadmap,esports-news,2025-12-04T13:51:28+00:00
https://www.shanethegamer.com/esports-news/navi-valorant-vct-2026-roster-reveal/,Navi Valorant Vct 2026 Roster Reveal,esports-news,2025-12-04T13:43:10+00:00
https://www.shanethegamer.com/esports-news/ulf-esports-salary-allegations/,Ulf Esports Salary Allegations,esports-news,2025-12-04T13:29:39+00:00
https://www.shanethegamer.com/esports-news/furia-vct-2026-roster-reveal/,Furia Vct 2026 Roster Reveal,esports-news,2025-12-04T13:23:01+00:00
https://www.shanethegamer.com/esports-news/fortnite-mobile-series-2025/,Fortnite Mobile Series 2025,esports-news,2025-12-04T13:12:38+00:00
https://www.shanethegamer.com/esports-news/gla1ve-joins-100-thieves-head-coach-counter-strike-return/,Gla1Ve Joins 100 Thieves Head Coach Counter Strike Return,esports-news,2025-12-04T13:05:33+00:00
https://www.shanethegamer.com/esports-news/vct-2026-season-start-everything-you-need-to-know/,Vct 2026 Season Start Everything You Need To Know,esports-news,2025-12-03T12:55:41+00:00
https://www.shanethegamer.com/esports-news/lol-lck-lcp-coach-comms-2026/,Lol Lck Lcp Coach Comms 2026,esports-news,2025-12-03T12:43:57+00:00
https://www.shanethegamer.com/esports-news/six-invitational-2026-last-chance-qualifiers-open/,Six Invitational 2026 Last Chance Qualifiers Open,esports-news,2025-12-03T12:30:33+00:00
https://www.shanethegamer.com/esports-news/g2-esports-xborg-fan-app-launch/,G2 Esports Xborg Fan App Launch,esports-news,2025-12-03T12:25:10+00:00
https://www.shanethegamer.com/esports-news/budapest-major-2025-stage-3-matchups/,Budapest Major 2025 Stage 3 Matchups,esports-news,2025-12-03T12:10:15+00:00
https://www.shanethegamer.com/esports-news/metroid-prime-4-beyond-review/,Metroid Prime 4 Beyond Review,esports-news,2025-12-03T12:05:00+00:00
https://www.shanethegamer.com/esports-news/how-to-get-2025-twitch-recap/,How To Get 2025 Twitch Recap,esports-news,2025-12-03T11:59:50+00:00
https://www.shanethegamer.com/esports-news/how-to-get-mewtwo-pokemon-legends-za/,How To Get Mewtwo Pokemon Legends Za,esports-news,2025-12-03T10:17:00+00:00
https://www.shanethegamer.com/esports-news/mega-lucario-z-pokemon-legends-za/,Mega Lucario Z Pokemon Legends Za,esports-news,2025-12-03T10:11:59+00:00
https://www.shanethegamer.com/esports-news/red-dead-redemption-mobile-release-ps5-xbox-switch-2/,Red Dead Redemption Mobile Release Ps5 Xbox Switch 2,esports-news,2025-12-03T09:50:58+00:00
https://www.shanethegamer.com/esports-news/the-forge-codes-november-2025/,The Forge Codes November 2025,esports-news,2025-12-03T08:51:48+00:00
https://www.shanethegamer.com/esports-news/where-winds-meet-mobile-release-date/,Where Winds Meet Mobile Release Date,esports-news,2025-12-02T08:32:49+00:00
https://www.shanethegamer.com/esports-news/ntmr-the-finals-grand-major-champions-2025/,Ntmr The Finals Grand Major Champions 2025,esports-news,2025-12-02T08:02:32+00:00
https://www.shanethegamer.com/esports-news/honor-of-kings-international-championship-2025-viewership-record/,Honor Of Kings International Championship 2025 Viewership Record,esports-news,2025-12-02T07:47:01+00:00
https://www.shanethegamer.com/esports-news/brawl-stars-world-finals-2025-viewership-drop/,Brawl Stars World Finals 2025 Viewership Drop,esports-news,2025-12-02T05:55:56+00:00
https://www.shanethegamer.com/esports-news/league-of-legends-wasd-controls-patch-25-24/,League Of Legends Wasd Controls Patch 25 24,esports-news,2025-12-02T05:43:14+00:00
https://www.shanethegamer.com/esports-news/league-of-legends-ranked-2026-changes/,League Of Legends Ranked 2026 Changes,esports-news,2025-12-02T05:36:56+00:00
https://www.shanethegamer.com/esports-news/valorant-masters-santiago-tickets-2026/,Valorant Masters Santiago Tickets 2026,esports-news,2025-12-02T05:30:16+00:00
https://www.shanethegamer.com/esports-news/where-winds-meet-ai-npc-exploit/,Where Winds Meet Ai Npc Exploit,esports-news,2025-12-02T05:22:46+00:00
https://www.shanethegamer.com/esports-news/astralis-players-unpaid-salaries-budapest-major/,Astralis Players Unpaid Salaries Budapest Major,esports-news,2025-12-02T05:08:12+00:00
https://www.shanethegamer.com/esports-news/big-equipa-esl-impact-stockholm-final-winners/,Big Equipa Esl Impact Stockholm Final Winners,esports-news,2025-12-02T03:00:59+00:00
https://www.shanethegamer.com/esports-news/amkal-bench-cs2-roster/,Amkal Bench Cs2 Roster,esports-news,2025-12-02T02:31:37+00:00
https://www.shanethegamer.com/esports-news/marvel-cosmic-invasion-launch/,Marvel Cosmic Invasion Launch,esports-news,2025-12-02T02:21:22+00:00
https://www.shanethegamer.com/esports-news/xun-viper-join-bilibili-gaming-2026/,Xun Viper Join Bilibili Gaming 2026,esports-news,2025-12-01T19:02:44+00:00
https://www.shanethegamer.com/esports-news/gta-6-new-leak-animations-bike-rentals-pickup-trucks/,Gta 6 New Leak Animations Bike Rentals Pickup Trucks,esports-news,2025-12-01T15:35:25+00:00
https://www.shanethegamer.com/esports-news/harry-potter-fortnite-winterfest-collaboration/,Harry Potter Fortnite Winterfest Collaboration,esports-news,2025-11-30T13:56:37+00:00
https://www.shanethegamer.com/esports-news/arcane-jinx-vi-return-fortnite-1393-days/,Arcane Jinx Vi Return Fortnite 1393 Days,esports-news,2025-11-30T13:43:54+00:00
https://www.shanethegamer.com/esports-news/pewdiepie-steps-back-from-gaming/,Pewdiepie Steps Back From Gaming,esports-news,2025-11-30T13:32:53+00:00
https://www.shanethegamer.com/esports-news/como-gaming-club-como-1907-anders-vejrgang-launch/,Como Gaming Club Como 1907 Anders Vejrgang Launch,esports-news,2025-11-30T13:27:30+00:00
https://www.shanethegamer.com/esports-news/t1-signs-munchkin-valorant-2026-roster-dh-academy/,T1 Signs Munchkin Valorant 2026 Roster Dh Academy,esports-news,2025-11-30T13:13:39+00:00
https://www.shanethegamer.com/esports-news/clash-royale-black-friday-free-evolution-hunter/,Clash Royale Black Friday Free Evolution Hunter,esports-news,2025-11-29T10:39:23+00:00
https://www.shanethegamer.com/esports-news/budapest-major-stage-2-opening-matches/,Budapest Major Stage 2 Opening Matches,esports-news,2025-11-28T01:23:43+00:00
https://www.shanethegamer.com/esports-news/skinbid-shutdown-ohnepixel-zipel-bankruptcy/,Skinbid Shutdown Ohnepixel Zipel Bankruptcy,esports-news,2025-11-28T01:15:50+00:00
https://www.shanethegamer.com/esports-news/nintendo-acquires-bandai-namco-studios-singapore/,Nintendo Acquires Bandai Namco Studios Singapore,esports-news,2025-11-28T00:15:13+00:00
https://www.shanethegamer.com/esports-news/clash-royale-codes-free-seasonal-chests-emotes-banners-frames/,Clash Royale Codes Free Seasonal Chests Emotes Banners Frames,esports-news,2025-11-27T15:01:56+00:00
https://www.shanethegamer.com/esports-news/splitgate-2-december-relaunch/,Splitgate 2 December Relaunch,esports-news,2025-11-27T14:40:07+00:00
https://www.shanethegamer.com/esports-news/pulsar-bruce-lee-anniversary-collection/,Pulsar Bruce Lee Anniversary Collection,esports-news,2025-11-27T14:15:11+00:00
https://www.shanethegamer.com/esports-news/tarantino-yukis-revenge-fortnite-premiere/,Tarantino Yukis Revenge Fortnite Premiere,esports-news,2025-11-27T13:46:06+00:00
https://www.shanethegamer.com/esports-news/iisu-android-emulation-frontend/,Iisu Android Emulation Frontend,esports-news,2025-11-27T13:28:57+00:00
https://www.shanethegamer.com/esports-news/twitch-1000-gifted-subs-update/,Twitch 1000 Gifted Subs Update,esports-news,2025-11-27T12:53:56+00:00
https://www.shanethegamer.com/esports-news/elon-musk-grok-5-league-of-legends-ai-challenge/,Elon Musk Grok 5 League Of Legends Ai Challenge,esports-news,2025-11-26T13:24:23+00:00
https://www.shanethegamer.com/esports-news/gta-6-rockstar-fires-workers-discord-union-busting/,Gta 6 Rockstar Fires Workers Discord Union Busting,esports-news,2025-11-26T13:08:54+00:00
https://www.shanethegamer.com/esports-news/ecc-may-madness-2026-waco-texas/,Ecc May Madness 2026 Waco Texas,esports-news,2025-11-26T12:49:38+00:00
https://www.shanethegamer.com/esports-news/cdl-black-ops-7-maps-modes-2026/,Cdl Black Ops 7 Maps Modes 2026,esports-news,2025-11-26T12:45:33+00:00
https://www.shanethegamer.com/esports-news/esports-nations-cup-publisher-partners-2026/,Esports Nations Cup Publisher Partners 2026,esports-news,2025-11-26T12:31:59+00:00
https://www.shanethegamer.com/esports-news/insomnia-i74-epiclan-partnership/,Insomnia I74 Epiclan Partnership,esports-news,2025-11-26T12:11:35+00:00
https://www.shanethegamer.com/esports-news/envy-marvel-rivals-pause/,Envy Marvel Rivals Pause,esports-news,2025-11-26T12:05:39+00:00
https://www.shanethegamer.com/esports-news/skate-story-ps-plus-day-one-launch/,Skate Story Ps Plus Day One Launch,esports-news,2025-11-26T10:47:18+00:00
https://www.shanethegamer.com/esports-news/far-cry-fx-tv-series-noah-hawley-rob-mac/,Far Cry Fx Tv Series Noah Hawley Rob Mac,esports-news,2025-11-26T10:19:30+00:00
https://www.shanethegamer.com/esports-news/lisa-fortnite-festival-season-12/,Lisa Fortnite Festival Season 12,esports-news,2025-11-23T13:00:06+00:00
https://www.shanethegamer.com/esports-news/australia-social-media-ban-twitch/,Australia Social Media Ban Twitch,esports-news,2025-11-23T12:47:41+00:00
https://www.shanethegamer.com/esports-news/vbucks-robux-christmas-survey/,Vbucks Robux Christmas Survey,esports-news,2025-11-22T10:10:13+00:00
https://www.shanethegamer.com/esports-news/tenz-valorant-community-awards-show-2025/,Tenz Valorant Community Awards Show 2025,esports-news,2025-11-22T09:55:03+00:00
https://www.shanethegamer.com/esports-news/battlefield-redsec-elite-series-1m-esports/,Battlefield Redsec Elite Series 1M Esports,esports-news,2025-11-22T09:51:16+00:00
https://www.shanethegamer.com/esports-news/leviatan-valorant-roster-2026/,Leviatan Valorant Roster 2026,esports-news,2025-11-22T09:33:14+00:00
https://www.shanethegamer.com/esports-news/gentle-mates-valorant-roster-2026/,Gentle Mates Valorant Roster 2026,esports-news,2025-11-22T09:18:23+00:00
https://www.shanethegamer.com/esports-news/evil-geniuses-2026-valorant-roster-reveal/,Evil Geniuses 2026 Valorant Roster Reveal,esports-news,2025-11-22T09:05:30+00:00
https://www.shanethegamer.com/esports-news/esl-pro-tour-2026-qualifiers/,Esl Pro Tour 2026 Qualifiers,esports-news,2025-11-22T07:35:57+00:00
https://www.shanethegamer.com/esports-news/gamesquare-faze-esports-pass-launch/,Gamesquare Faze Esports Pass Launch,esports-news,2025-11-22T04:38:34+00:00
https://www.shanethegamer.com/esports-news/pgl-cs2-2026-calendar-updates/,Pgl Cs2 2026 Calendar Updates,esports-news,2025-11-22T04:28:09+00:00
https://www.shanethegamer.com/esports-news/wildcard-bench-entire-cs2-roster-rebuild/,Wildcard Bench Entire Cs2 Roster Rebuild,esports-news,2025-11-22T04:08:01+00:00
https://www.shanethegamer.com/esports-news/expedition-33-ultimate-game-of-the-year-golden-joysticks-2025/,Expedition 33 Ultimate Game Of The Year Golden Joysticks 2025,esports-news,2025-11-22T04:01:33+00:00
https://www.shanethegamer.com/esports-news/mihoyo-varsapura-unreal-engine-5-announcement/,Mihoyo Varsapura Unreal Engine 5 Announcement,esports-news,2025-11-22T03:49:46+00:00
https://www.shanethegamer.com/esports-news/unity-epic-games-partnership-fortnite/,Unity Epic Games Partnership Fortnite,esports-news,2025-11-19T15:29:20+00:00
https://www.shanethegamer.com/esports-news/clash-royale-anime-musketeer-emote-guide/,Clash Royale Anime Musketeer Emote Guide,esports-news,2025-11-19T15:02:50+00:00
https://www.shanethegamer.com/esports-news/fortnite-f1-collaboration-formula-1-cosmetics-november-20/,Fortnite F1 Collaboration Formula 1 Cosmetics November 20,esports-news,2025-11-19T14:10:23+00:00
https://www.shanethegamer.com/esports-news/overwatch-2-vendetta-new-hero-dps-release-date-abilities/,Overwatch 2 Vendetta New Hero Dps Release Date Abilities,esports-news,2025-11-19T13:49:10+00:00
https://www.shanethegamer.com/esports-news/guild-wars-reforged-update-release-date/,Guild Wars Reforged Update Release Date,esports-news,2025-11-19T13:27:10+00:00
https://www.shanethegamer.com/esports-news/hytale-saved-early-access-revival/,Hytale Saved Early Access Revival,esports-news,2025-11-19T13:22:58+00:00
https://www.shanethegamer.com/esports-news/roblox-age-verification-chat-safety-update/,Roblox Age Verification Chat Safety Update,esports-news,2025-11-19T13:19:58+00:00
https://www.shanethegamer.com/esports-news/playstation-black-friday-2025-sale/,Playstation Black Friday 2025 Sale,esports-news,2025-11-19T12:56:46+00:00
https://www.shanethegamer.com/esports-news/the-game-awards-2025-nominees-goty-full-list/,The Game Awards 2025 Nominees Goty Full List,esports-news,2025-11-19T11:51:47+00:00
https://www.shanethegamer.com/esports-news/legend-of-zelda-live-action-first-look/,Legend Of Zelda Live Action First Look,esports-news,2025-11-19T11:05:52+00:00
https://www.shanethegamer.com/esports-news/gumayusi-leaves-t1-2025/,Gumayusi Leaves T1 2025,esports-news,2025-11-17T14:09:17+00:00
https://www.shanethegamer.com/esports-news/gamestop-trade-anything-day-everything-to-know/,Gamestop Trade Anything Day Everything To Know,esports-news,2025-11-17T13:27:29+00:00
https://www.shanethegamer.com/esports-news/starladder-budapest-major-2025-cs2-update/,Starladder Budapest Major 2025 Cs2 Update,esports-news,2025-11-14T13:59:17+00:00
https://www.shanethegamer.com/esports-news/overwatch-2-confirms-hero-45-reveal-coming-this-week/,Overwatch 2 Confirms Hero 45 Reveal Coming This Week,esports-news,2025-11-14T13:42:32+00:00
https://www.shanethegamer.com/esports-news/karmine-corp-valorant-academy-disbanded-2026/,Karmine Corp Valorant Academy Disbanded 2026,esports-news,2025-11-14T13:33:20+00:00
https://www.shanethegamer.com/esports-news/panda-levinho-sevou-launch-gallaxia-blockchain-gaming-studio/,Panda Levinho Sevou Launch Gallaxia Blockchain Gaming Studio,esports-news,2025-11-14T11:20:41+00:00
https://www.shanethegamer.com/esports-news/kcx5-delayed-2026-karmine-corp-event-update/,Kcx5 Delayed 2026 Karmine Corp Event Update,esports-news,2025-11-14T11:13:59+00:00
https://www.shanethegamer.com/esports-news/s8ul-elite-free-fire-max-roster-announcement/,S8Ul Elite Free Fire Max Roster Announcement,esports-news,2025-11-14T11:09:52+00:00
https://www.shanethegamer.com/esports-news/call-of-duty-black-ops-7-race-to-prestige-returns/,Call Of Duty Black Ops 7 Race To Prestige Returns,esports-news,2025-11-14T10:57:46+00:00
https://www.shanethegamer.com/esports-news/courage-clash-battlefield-6-tournament/,Courage Clash Battlefield 6 Tournament,esports-news,2025-11-14T10:51:00+00:00
https://www.shanethegamer.com/esports-news/wow-awc-mdi-grand-finals-2025/,Wow Awc Mdi Grand Finals 2025,esports-news,2025-11-14T10:45:46+00:00
https://www.shanethegamer.com/esports-news/red-dead-redemption-launches-2-december-on-ps5-xbox-series-switch-2-netflix-ios-and-android-with-free-upgrades-and-major-enhancements-rdr2-switch-2-and-ps5-upgrades-also-appear-confirmed/,Red Dead Redemption Launches 2 December On Ps5 Xbox Series Switch 2 Netflix Ios And Android With Free Upgrades And Major Enhancements Rdr2 Switch 2 And Ps5 Upgrades Also Appear Confirmed,esports-news,2025-11-14T10:13:57+00:00
https://www.shanethegamer.com/esports-news/rain-signs-with-100-thieves-counter-strike-return/,Rain Signs With 100 Thieves Counter Strike Return,esports-news,2025-11-14T05:36:02+00:00
https://www.shanethegamer.com/esports-news/owcs-world-finals-2025-crowdfunding-bundle-viewership-rewards/,Owcs World Finals 2025 Crowdfunding Bundle Viewership Rewards,esports-news,2025-11-13T14:54:24+00:00
https://www.shanethegamer.com/esports-news/g2-esports-removes-jonahp-inactive-roster-valorant-2025/,G2 Esports Removes Jonahp Inactive Roster Valorant 2025,esports-news,2025-11-13T14:31:48+00:00
https://www.shanethegamer.com/esports-news/marvel-rivals-season-5-gambit-grand-garden-adventure-update/,Marvel Rivals Season 5 Gambit Grand Garden Adventure Update,esports-news,2025-11-13T14:14:05+00:00
